sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,belief_in_next_word_predictability,skip_probability,regression_probability,total_occurrences
119,5,june,June,5,"King married Coretta Scott on June 18, 1953.",4,18.86,1.2755416884013095,0.88404166469079,0.008744096892636185,-3.0617411955923353,1.0,0.0,0.0,4
119,6,18,"18,",6,"King married Coretta Scott on June 18, 1953.",2,1.0,0.0,1.0,0.0004,-4.605120183487925,0.45967298658842687,1.0,1.0,4
119,7,1953,1953.,7,"King married Coretta Scott on June 18, 1953.",4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.10500476631361257,0.0,0.0,4
117,0,on,On,0,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",2,6955.73,3.8423427156846266,0.6506961167559431,0.02420485844480106,-2.5507133337504375,0.9512873683426961,1.0,0.0,4
117,1,may,May,1,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",3,511.37,2.7087352461450998,0.7537513412595364,0.014491640020754318,-2.8084241092998465,1.0,0.0,0.0,4
117,2,23,"23,",2,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",2,1.0,0.0,1.0,0.0004,-4.605120183487925,1.0,1.0,0.5,4
117,3,1953,"1953,",3,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.2983271242909263,0.0,0.0,4
117,4,she,she,4,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",3,3732.88,3.572044028989929,0.6752687246372792,0.0030440000551782485,-3.5900579461272035,1.0,1.0,0.0,4
117,5,married,married,5,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",7,238.49,2.377470173582134,0.7838663478561696,0.007595466742255141,-3.1322986901196423,0.9973992628301659,0.0,0.0,4
117,6,robert,Robert,6,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",6,63.18,1.80057962156913,0.8363109434937155,0.0004,-4.605120183487925,0.7364543038257315,1.0,0.0,4
117,7,sargent,Sargent,7,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",7,1.0,0.0,1.0,0.0004,-4.605120183487925,0.40990664408616684,0.0,1.0,4
117,8,shriver,"Shriver,",8,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",7,0.35,-0.4559319556497244,1.0414483596045203,0.0004,-4.605120183487925,0.0,0.0,0.0,4
117,9,jr,"Jr.,",9,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",2,8.9,0.9493900066449128,0.9136918175777352,0.0004,-4.605120183487925,1.0,1.0,0.0,4
117,10,who,who,10,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",3,2222.94,3.3469277406924336,0.6957338417552332,0.005950054488520625,-3.2545803208914896,0.4067418315638355,0.0,0.0,4
117,11,was,was,11,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",3,5654.73,3.75241187322089,0.65887164788901,0.10762563118153452,-1.7940579003143322,1.0,1.0,0.75,4
117,12,us,U.S.,12,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",2,1695.65,3.2293362142207522,0.7064239805253862,0.0004,-4.605120183487925,0.0,0.0,0.0,4
117,13,ambassador,ambassador,13,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",10,13.51,1.1306553490220306,0.8972131500889063,0.02728365145126458,-2.4904588418087314,1.0,1.0,0.0,4
117,14,to,to,14,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",2,22677.84,4.355601686871926,0.6040362102843704,0.07464915501737787,-1.9812059044077277,0.9653290673184608,0.0,0.0,4
117,15,france,France,15,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",6,27.06,1.4323277922616042,0.8697883825216723,0.0004,-4.605120183487925,0.9952358758383305,1.0,0.0,4
117,16,from,from,16,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",4,2039.06,3.309430005221756,0.6991427267980221,0.0004,-4.605120183487925,0.9482130109901785,0.0,0.0,4
117,17,1968,1968,17,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.11596902829362432,0.0,0.0,4
117,18,to,to,18,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",2,22677.84,4.355601686871926,0.6040362102843704,0.04770159603084464,-2.2085438529968964,0.9710501962974584,1.0,0.0,4
117,19,1970,"1970,",19,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.36314513728337056,0.0,0.0,4
117,20,and,and,20,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",3,13387.84,4.126710513400982,0.6248444987817289,0.08202246674360966,-1.933168834917398,0.9965046867062157,1.0,0.0,4
117,21,was,was,21,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",3,5654.73,3.75241187322089,0.65887164788901,0.018869314970222154,-2.6758920467557674,1.0,0.0,0.0,4
117,22,democratic,Democratic,22,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",10,3.55,0.5502283530550941,0.9499792406313551,0.0004,-4.605120183487925,0.4517413629256191,0.5,1.0,4
117,23,vicepresidential,vice-presidential,23,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",16,1.0,0.0,1.0,0.0004,-4.605120183487925,0.0,0.0,0.0,4
117,24,candidate,candidate,24,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",9,8.51,0.9299295600845878,0.9154609490832193,0.0004,-4.605120183487925,0.9209791172851017,0.25,0.0,4
117,25,in,in,25,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",2,9773.41,3.9900461180481677,0.6372685347228939,0.14753552789490385,-1.6311996656276415,0.9228028376046575,0.0,0.0,4
117,26,1972,1972.,26,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.19745866192172545,0.0,0.0,4
94,0,he,He,0,He served in the United States Senate from December of 1800 until November of 1801.,2,7637.2,3.882934163885178,0.6470059851013474,0.007927275068168128,-3.1108782507603756,0.5115119557045094,1.0,0.0,4
94,1,served,served,1,He served in the United States Senate from December of 1800 until November of 1801.,6,19.75,1.295567099962479,0.8822211727306837,0.007532618275645063,-3.136461008112741,0.0,0.0,0.0,4
94,2,in,in,2,He served in the United States Senate from December of 1800 until November of 1801.,2,9773.41,3.9900461180481677,0.6372685347228939,0.018402871249691838,-2.6884658038972797,0.9895652997061062,1.0,0.0,4
94,3,the,the,3,He served in the United States Senate from December of 1800 until November of 1801.,3,29449.18,4.469073206544746,0.5937206175868412,1.4936413236721549,-0.25880699661724205,0.9082389081665969,0.0,0.0,4
94,4,united,United,4,He served in the United States Senate from December of 1800 until November of 1801.,6,50.27,1.7013088852280753,0.8453355558883568,0.04931767209669528,-2.1916805535110866,0.8254032843407609,1.0,0.0,4
94,5,states,States,5,He served in the United States Senate from December of 1800 until November of 1801.,6,54.1,1.7331972651065695,0.8424366122630391,3.4247315931545788,0.891970827133424,0.9994002619862113,0.0,0.0,4
94,6,senate,Senate,6,He served in the United States Senate from December of 1800 until November of 1801.,6,6.49,0.8122446968003693,0.9261595730181482,0.0004,-4.605120183487925,0.49121092559600166,1.0,0.0,4
94,7,from,from,7,He served in the United States Senate from December of 1800 until November of 1801.,4,2039.06,3.309430005221756,0.6991427267980221,0.001611037656228642,-3.9083841605966763,1.0,0.0,0.0,4
94,8,december,December,8,He served in the United States Senate from December of 1800 until November of 1801.,8,7.59,0.8802417758954804,0.9199780203731381,0.0004,-4.605120183487925,0.537342334819847,1.0,0.0,4
94,9,of,of,9,He served in the United States Senate from December of 1800 until November of 1801.,2,11577.24,4.063605036452092,0.6305813603225371,0.16552721300242165,-1.5713258099888703,0.8720720709725476,0.0,0.0,4
94,10,1800,1800,10,He served in the United States Senate from December of 1800 until November of 1801.,4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.35334556405143835,1.0,1.0,4
94,11,until,until,11,He served in the United States Senate from December of 1800 until November of 1801.,5,302.47,2.480682306325487,0.774483426697683,0.0004,-4.605120183487925,0.6820334651455024,0.0,0.0,4
94,12,november,November,12,He served in the United States Senate from December of 1800 until November of 1801.,8,8.76,0.9425041061680807,0.9143178085301745,0.0004,-4.605120183487925,1.0,1.0,0.0,4
94,13,of,of,13,He served in the United States Senate from December of 1800 until November of 1801.,2,11577.24,4.063605036452092,0.6305813603225371,0.06464945718397808,-2.054387765617565,1.0,0.0,0.0,4
94,14,1801,1801.,14,He served in the United States Senate from December of 1800 until November of 1801.,4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.23081015278421974,0.0,0.0,4
208,0,he,He,0,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",2,7637.2,3.882934163885178,0.6470059851013474,0.007927275068168128,-3.1108782507603756,0.5115119557045094,1.0,0.0,4
208,1,left,left,1,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",4,484.45,2.68524896024201,0.7558864581598173,0.014222955784076053,-2.817815150334844,1.0,0.0,0.0,4
208,2,in,in,2,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",2,9773.41,3.9900461180481677,0.6372685347228939,0.10821624934531669,-1.7912456726544348,0.8324421889268039,1.0,0.0,4
208,3,november,November,3,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",8,8.76,0.9425041061680807,0.9143178085301745,0.0004,-4.605120183487925,0.5937588075892375,0.0,0.0,4
208,4,1923,1923,4,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.2123839762241239,1.0,0.0,4
208,5,to,to,5,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",2,22677.84,4.355601686871926,0.6040362102843704,0.6039751330025703,-0.8634139216400475,0.4231993976445966,0.0,0.0,4
208,6,become,become,6,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",6,115.57,2.0628451132770502,0.8124686260657227,0.0013107771798700854,-4.011550831863715,1.0,1.0,0.0,4
208,7,president,president,7,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",9,140.67,2.1482014874585116,0.8047089556855899,0.0004,-4.605120183487925,0.7272671071350734,0.0,0.0,4
208,8,of,of,8,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",2,11577.24,4.063605036452092,0.6305813603225371,0.3554217492066397,-1.1638454106267562,0.9716327569216595,1.0,0.0,4
208,9,sales,sales,9,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",5,12.71,1.104145550554008,0.8996231317678174,0.0004,-4.605120183487925,1.0,0.0,0.0,4
208,10,for,for,10,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",3,6895.1,3.8385405691533854,0.6510417664406014,0.002922053175310859,-3.6105161742160443,0.8405139154895769,1.0,0.25,4
208,11,stedman,Stedman,11,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",7,1.0,0.0,1.0,0.0004,-4.605120183487925,0.5334202168858889,0.0,0.75,4
208,12,products,Products,12,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",8,6.12,0.7867514221455612,0.9284771434413126,0.0006161571108668963,-4.389074443409406,0.5274435846116271,0.25,0.25,4
208,13,of,of,13,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",2,11577.24,4.063605036452092,0.6305813603225371,0.2902767591515425,-1.2739388724385836,0.8148635951898816,0.75,0.0,4
208,14,south,South,14,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",5,64.47,1.8093576702111058,0.8355129390717176,0.0004,-4.605120183487925,0.41007652167687186,0.0,1.0,4
208,15,braintree,"Braintree,",15,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",9,1.0,0.0,1.0,0.0004,-4.605120183487925,0.0,0.0,0.0,4
208,16,massachusetts,Massachusetts.,16,"He left in November 1923 to become president of sales for Stedman Products of South Braintree, Massachusetts.",13,4.16,0.6190933306267428,0.9437187881248416,0.0004,-4.605120183487925,0.999871917574949,0.0,0.0,4
249,0,her,Her,0,Her works include Cold Comfort Farm.,3,2835.82,3.452678661106355,0.6861201217176041,0.0017105257107648164,-3.1846212660946924,0.41292647319489706,1.0,1.0,1
249,1,works,works,1,Her works include Cold Comfort Farm.,5,105.04,2.021354713081423,0.8162404806289616,0.0001,-4.605120183487925,0.21168352380012953,0.0,0.0,1
249,2,include,include,2,Her works include Cold Comfort Farm.,7,11.14,1.0468851908377101,0.9048286190147536,0.0001,-4.605120183487925,0.8216315154178235,1.0,0.0,1
249,3,cold,Cold,3,Her works include Cold Comfort Farm.,4,130.16,2.1144775399288025,0.8077747690973816,0.0001,-4.605120183487925,0.6266169847601719,0.0,1.0,1
249,4,comfort,Comfort,4,Her works include Cold Comfort Farm.,7,17.22,1.236033147117636,0.887633350262033,0.0001,-4.605120183487925,0.29822527980480135,0.0,1.0,1
249,5,farm,Farm.,5,Her works include Cold Comfort Farm.,4,30.04,1.4776999283321308,0.8656636428788972,0.0001,-4.605120183487925,0.5976358269578765,0.0,0.0,1
234,0,her,Her,0,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",3,2835.82,3.452678661106355,0.6861201217176041,0.008552628553824082,-3.1846212660946924,0.45807762660311946,1.0,0.0,5
234,1,ancestors,ancestors,1,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",9,5.47,0.7379873263334308,0.9329102430605973,0.0017939243511369777,-3.966214373562469,0.0,0.0,0.0,5
234,2,include,include,2,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",7,11.14,1.0468851908377101,0.9048286190147536,0.0005,-4.605120183487925,0.5316880824583773,1.0,0.0,5
234,3,james,James,3,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",5,65.84,1.8184898222042132,0.8346827434359806,0.0005,-4.605120183487925,0.7118401622938065,0.0,1.0,5
234,4,bowdoin,"Bowdoin,",4,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",7,1.0,0.0,1.0,0.0005,-4.605120183487925,0.0,0.0,0.0,5
234,5,former,former,5,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",6,18.27,1.2617385473525378,0.8852964956952238,0.0005,-4.605120183487925,0.8245047126616847,1.0,0.0,5
234,6,governor,governor,6,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",8,26.839999999999996,1.4287825114969546,0.8701106807730042,0.04020077205208564,-2.4076171699735402,0.9908446523972708,0.0,0.0,5
234,7,of,of,7,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",2,11577.24,4.063605036452092,0.6305813603225371,0.056157489132878165,-2.238869047243205,0.989081262789332,1.0,0.0,5
234,8,maine,"Maine,",8,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",5,5.53,0.7427251313046983,0.9324795335177548,0.0005,-4.605120183487925,0.9234716675279142,0.0,0.0,5
234,9,and,and,9,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",3,13387.84,4.126710513400982,0.6248444987817289,0.10252808342951208,-1.933168834917398,0.9864872519420382,1.0,0.0,5
234,10,john,John,10,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",4,193.67,2.2870623525543943,0.7920852406768732,0.0033018659701072027,-3.6610224229621964,1.0,0.0,0.0,5
234,11,winthrop,"Winthrop,",11,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",8,1.0,0.0,1.0,0.0005,-4.605120183487925,1.0,1.0,0.0,5
234,12,the,the,12,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",3,29449.18,4.469073206544746,0.5937206175868412,0.04852237248076808,-2.3127081708906405,0.6885849078420944,0.0,0.0,5
234,13,first,first,13,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",5,840.57,2.9245738859466557,0.7341296467321222,0.014469390056867407,-2.9211298652721283,0.9964922523574685,1.0,0.0,5
234,14,governor,governor,14,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",8,26.839999999999996,1.4287825114969546,0.8701106807730042,0.0005,-4.605120183487925,0.644636358809719,0.0,0.0,5
234,15,of,of,15,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",2,11577.24,4.063605036452092,0.6305813603225371,0.5615748913287816,-1.0336548723547663,0.9871795828360741,1.0,0.0,5
234,16,the,the,16,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",3,29449.18,4.469073206544746,0.5937206175868412,3.113227166848019,0.25039599422730013,0.733469291537816,0.0,0.0,5
234,17,massachusetts,Massachusetts,17,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",13,4.16,0.6190933306267428,0.9437187881248417,0.0005,-4.605120183487925,1.0,1.0,0.0,5
234,18,bay,Bay,18,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",3,24.24,1.3845326154942486,0.874133398591432,0.012164492324693176,-3.0081180428673036,0.600255328897911,0.0,0.0,5
234,19,colony,Colony.,19,"Her ancestors include James Bowdoin, former governor of Maine, and John Winthrop, the first governor of the Massachusetts Bay Colony.",6,5.92,0.7723217067229198,0.9297889357524618,0.0005,-4.605120183487925,0.5873195346975603,0.0,0.0,5
185,0,for,For,0,For his part in this action he was awarded the Distinguished Service Medal.,3,6895.100000000001,3.8385405691533854,0.6510417664406014,0.02134708497910124,-2.469155619971108,0.482929801202644,1.0,0.0,3
185,1,his,his,1,For his part in this action he was awarded the Distinguished Service Medal.,3,2124.78,3.3273139698064678,0.6975169118357756,0.05340878977654248,-2.0052144621339325,1.0,0.0,0.0,3
185,2,part,part,2,For his part in this action he was awarded the Distinguished Service Medal.,4,261.51,2.417488300705328,0.7802283362995158,0.08179164203579671,-1.7872750340604735,0.4402111601308734,1.0,0.0,3
185,3,in,in,3,For his part in this action he was awarded the Distinguished Service Medal.,2,9773.41,3.9900461180481677,0.6372685347228939,0.31277191429605883,-1.0753956366603812,0.7928980132893132,0.0,0.0,3
185,4,this,this,4,For his part in this action he was awarded the Distinguished Service Medal.,4,7978.73,3.901933768808624,0.645278748290125,0.21641424174348473,-1.2771504298618048,1.0,1.0,0.0,3
185,5,action,action,5,For his part in this action he was awarded the Distinguished Service Medal.,6,61.080000000000005,1.7858990283843834,0.837645542874147,0.0052390747288146924,-3.1742373892377187,0.0,0.0,0.0,3
185,6,he,he,6,For his part in this action he was awarded the Distinguished Service Medal.,2,7637.2,3.882934163885178,0.6470059851013474,0.00030000000000000003,-4.605120183487925,0.8797905153512428,1.0,0.0,3
185,7,was,was,7,For his part in this action he was awarded the Distinguished Service Medal.,3,5654.73,3.75241187322089,0.65887164788901,0.12320644575986625,-1.5752851172319664,1.0,0.0,0.0,3
185,8,awarded,awarded,8,For his part in this action he was awarded the Distinguished Service Medal.,7,2.47,0.39269695325966575,0.964300276976394,0.005313543177983279,-3.167167969153404,0.9034664459254254,1.0,0.0,3
185,9,the,the,9,For his part in this action he was awarded the Distinguished Service Medal.,3,29449.180000000004,4.469073206544746,0.5937206175868412,2.4800597198430534,0.7811619801614071,0.9517990585752486,0.0,0.0,3
185,10,distinguished,Distinguished,10,For his part in this action he was awarded the Distinguished Service Medal.,13,6.18,0.7909884750888159,0.9280919568101075,0.00030000000000000003,-4.605120183487925,0.5227634892037936,1.0,0.0,3
185,11,service,Service,11,For his part in this action he was awarded the Distinguished Service Medal.,7,79.92,1.9026554752179259,0.827031320434734,0.906932336965076,-0.4181591018826518,0.8068771668293543,0.0,0.0,3
185,12,medal,Medal.,12,For his part in this action he was awarded the Distinguished Service Medal.,5,11.57,1.0633333589517495,0.9033333310043864,0.00030000000000000003,-4.605120183487925,0.9987012295353249,0.0,0.0,3
35,0,michael,Michael,0,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",7,198.33,2.297388411880627,0.7911465080108521,0.0006000000000000001,-4.605120183487926,0.6406288266191603,1.0,1.0,6
35,1,mcmanus,McManus,1,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",7,1.0,0.0,1.0,0.0006000000000000001,-4.605120183487926,1.0,0.0,0.0,6
35,2,born,(born,2,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",4,83.69,1.9226735678585543,0.8252114938310405,0.0006000000000000001,-4.605120183487926,0.0,0.0,0.0,6
35,3,february,February,3,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",8,5.490000000000001,0.7395723444500919,0.9327661505045369,0.0006000000000000001,-4.605120183487926,1.0,1.0,0.0,6
35,4,5,"5,",4,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",1,1.0,0.0,1.0,0.0006000000000000001,-4.605120183487926,0.0,0.0,0.0,6
35,5,1959,1959),5,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",4,1.0,0.0,1.0,0.0006000000000000001,-4.605120183487926,0.17668094153490468,0.6666666666666666,0.0,6
35,6,is,is,6,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",2,9013.0,3.954869371066479,0.6404664208121383,0.03805919706451717,-2.527004290026266,1.0,0.3333333333333333,0.0,6
35,7,a,a,7,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",1,20415.27,4.309955128012859,0.6081858974533764,0.31029258721271435,-1.4544492112125385,0.9393150035306953,0.6666666666666666,0.0,6
35,8,syndicated,syndicated,8,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",10,0.41,-0.38721614328026455,1.0352014675709331,0.0006000000000000001,-4.605120183487926,1.0,0.3333333333333333,0.3333333333333333,6
35,9,columnist,columnist,9,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",9,1.0,0.0,1.0,0.0006000000000000001,-4.605120183487926,0.46706067124394623,0.6666666666666666,0.0,6
35,10,who,who,10,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",3,2222.94,3.346927740692433,0.6957338417552332,0.0007140065386224751,-4.518129449494579,0.32942479391366203,0.3333333333333333,0.0,6
35,11,write,write,11,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",5,126.8,2.1031192535457137,0.8088073405867533,0.0006000000000000001,-4.605120183487926,0.5140036628324666,0.6666666666666666,0.3333333333333333,6
35,12,ethics,Ethics,12,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",6,5.3500000000000005,0.7283537820212285,0.9337860198162521,0.0006000000000000001,-4.605120183487926,0.0,0.0,0.0,6
35,13,,&,13,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",0,1.0,0.0,1.0,0.0006000000000000001,-4.605120183487926,1.0,0.8333333333333334,0.0,6
35,14,religion,Religion.,14,"Michael McManus (born February 5, 1959) is a syndicated columnist who write Ethics & Religion.",8,13.86,1.1417632302757879,0.896203342702201,0.0006000000000000001,-4.605120183487926,0.8565672377598333,0.0,0.0,6
282,0,another,Another,0,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",7,509.22,2.7069054525602967,0.7539176861308821,0.0003770513663513843,-3.941376003530237,0.6933971437904406,1.0,1.0,1
282,1,example,example,1,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",7,29.94,1.4762517960070336,0.8657952912720879,0.0015567945590075198,-3.2317841669503595,0.0,0.0,0.0,1
282,2,of,of,2,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,11577.24,4.063605036452092,0.6305813603225371,0.015285149553229791,-2.0827351838603505,0.9989881208597231,1.0,0.0,1
282,3,a,a,3,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",1,20415.27,4.309955128012859,0.6081858974533765,0.07815042704112943,-1.2338732680211313,0.49817584281507005,0.0,0.0,1
282,4,player,player,4,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,37.76,1.5770319856260313,0.856633455852179,0.0001,-4.605120183487925,1.0,1.0,1.0,1
282,5,misjudged,misjudged,5,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",9,1.37,0.1367205671564068,0.9875708575312357,0.0001,-4.605120183487925,0.0,0.0,0.0,1
282,6,by,by,6,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,1340.47,3.1272570988259853,0.7157039001067287,0.0005182157193634269,-3.7823003028537756,1.0,1.0,0.0,1
