sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences
8,33,to,to,33,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",2,22677.84,4.355601686871926,0.6040362102843704,0.8944440380996703,-3.456498577704373,0.0,0.0,1
8,34,aid,aid,34,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",3,13.9,1.1430148002540952,0.8960895636132641,1.0,-3.7428616238550476,0.0,0.0,1
8,35,the,the,35,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",3,29449.18,4.469073206544746,0.5937206175868412,0.40071285656571765,-0.8330606988248076,1.0,0.0,1
8,36,national,National,36,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",8,38.16,1.5816083660320575,0.8562174212698129,0.8941972453612933,-4.605120183487925,0.0,0.0,1
8,37,socialist,Socialist,37,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",9,1.27,0.10380372095595687,0.9905632980949131,0.8094967934444345,-4.605120183487925,1.0,1.0,1
8,38,movement,movement,38,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",8,14.84,1.1714339009430081,0.8935060090051811,1.0,-1.0363419647115186,0.0,0.0,1
8,39,in,in,39,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",2,9773.41,3.9900461180481677,0.6372685347228939,0.8423852068258206,-0.08417964352676131,0.0,0.0,1
8,40,germany,Germany.,40,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",7,13.71,1.1370374547895126,0.8966329586554989,0.9632593176061708,-4.605120183487925,0.0,0.0,1
94,0,he,He,0,He served in the United States Senate from December of 1800 until November of 1801.,2,7637.2,3.882934163885178,0.6470059851013474,0.5115119557045094,-3.1108782507603756,1.0,0.0,2
94,1,served,served,1,He served in the United States Senate from December of 1800 until November of 1801.,6,19.75,1.295567099962479,0.8822211727306837,0.6603420893511995,-3.136461008112741,0.0,0.0,2
94,2,in,in,2,He served in the United States Senate from December of 1800 until November of 1801.,2,9773.41,3.9900461180481677,0.6372685347228939,0.9895652997061062,-2.6884658038972797,1.0,0.0,2
94,3,the,the,3,He served in the United States Senate from December of 1800 until November of 1801.,3,29449.18,4.469073206544746,0.5937206175868412,0.8950029126200622,-0.25880699661724205,0.0,0.0,2
94,4,united,United,4,He served in the United States Senate from December of 1800 until November of 1801.,6,50.27,1.7013088852280753,0.8453355558883568,0.9473390702111357,-2.1916805535110866,1.0,0.0,2
94,5,states,States,5,He served in the United States Senate from December of 1800 until November of 1801.,6,54.1,1.7331972651065695,0.8424366122630391,0.9993983165408603,0.891970827133424,0.0,0.0,2
94,6,senate,Senate,6,He served in the United States Senate from December of 1800 until November of 1801.,6,6.49,0.8122446968003693,0.9261595730181482,0.29857341734522785,-4.605120183487925,1.0,1.0,2
94,7,from,from,7,He served in the United States Senate from December of 1800 until November of 1801.,4,2039.06,3.309430005221756,0.6991427267980221,1.0,-3.9083841605966763,0.0,0.0,2
94,8,december,December,8,He served in the United States Senate from December of 1800 until November of 1801.,8,7.59,0.8802417758954804,0.9199780203731381,1.0,-4.605120183487925,0.0,0.0,2
94,9,of,of,9,He served in the United States Senate from December of 1800 until November of 1801.,2,11577.24,4.063605036452092,0.6305813603225371,0.8720720709725476,-1.5713258099888703,0.5,0.0,2
94,10,1800,1800,10,He served in the United States Senate from December of 1800 until November of 1801.,4,1.0,0.0,1.0,0.25882016790228507,-4.605120183487925,0.5,0.5,2
94,11,until,until,11,He served in the United States Senate from December of 1800 until November of 1801.,5,302.47,2.480682306325487,0.774483426697683,0.9292897793646369,-4.605120183487925,0.5,0.0,2
94,12,november,November,12,He served in the United States Senate from December of 1800 until November of 1801.,8,8.76,0.9425041061680807,0.9143178085301745,1.0,-4.605120183487925,0.0,0.0,2
94,13,of,of,13,He served in the United States Senate from December of 1800 until November of 1801.,2,11577.24,4.063605036452092,0.6305813603225371,1.0,-2.054387765617565,0.0,0.0,2
94,14,1801,1801.,14,He served in the United States Senate from December of 1800 until November of 1801.,4,1.0,0.0,1.0,0.21787668699874022,-4.605120183487925,0.0,0.0,2
268,0,following,Following,0,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",9,45.29,1.6560023206829573,0.8494543344833675,0.0,-4.461209595240171,1.0,1.0,1
268,1,his,his,1,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",3,2124.78,3.3273139698064678,0.6975169118357756,1.0,-2.234764126774932,0.0,0.0,1
268,2,involvement,involvement,2,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",11,4.88,0.6884198220027106,0.9374163798179354,0.35103330032715196,-4.605120183487925,0.0,0.0,1
268,3,there,there,3,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",5,4348.12,3.6383015212971177,0.6692453162457166,0.31228523014318477,-4.605120183487925,1.0,1.0,1
268,4,in,in,4,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,9773.41,3.9900461180481677,0.6372685347228939,0.6182632622905382,-2.01737466315088,0.0,0.0,1
268,5,a,a,5,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",1,20415.27,4.309955128012859,0.6081858974533765,0.5651658358544206,-1.5722631667598468,0.0,0.0,1
268,6,program,program,6,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",7,42.63,1.6297153326471323,0.8518440606684425,0.5059295322859515,-3.627964239311497,1.0,1.0,1
268,7,to,to,7,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,22677.84,4.355601686871926,0.6040362102843704,0.8551244147212417,-1.1090575236362994,0.0,0.0,1
268,8,teach,teach,8,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",5,72.84,1.8623699371228823,0.830693642079738,0.6992227823574314,-4.575244140290977,0.0,0.0,1
268,9,the,the,9,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",3,29449.18,4.469073206544746,0.5937206175868412,0.5802904162426862,-0.7464153441856471,1.0,1.0,1
268,10,analytical,analytical,10,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",10,0.59,-0.22914798835785583,1.0208316353052596,1.0,-4.605120183487925,0.0,1.0,1
268,11,approaches,approaches,11,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",10,3.35,0.5250448070368452,0.9522686539057413,0.8962792771064038,-4.605120183487925,0.0,0.0,1
268,12,used,used,12,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",4,344.14,2.5367351543694356,0.7693877132391422,1.0,-4.605120183487925,0.0,0.0,1
268,13,in,in,13,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,9773.41,3.9900461180481677,0.6372685347228939,0.9493174006833708,-0.9811556637793666,1.0,0.0,1
268,14,business,business,14,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",8,321.0,2.506505032404872,0.7721359061450117,0.8419722633285158,-4.605120183487925,0.0,1.0,1
268,15,to,to,15,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,22677.84,4.355601686871926,0.6040362102843704,0.8914124290153165,-3.0084027453631874,0.0,0.0,1
268,16,officers,officers,16,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",8,28.27,1.4513258084895195,0.8680612901373164,0.3877689562079106,-4.605120183487925,0.0,0.0,1
268,17,of,of,17,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,11577.24,4.063605036452092,0.6305813603225371,0.9041841613944946,1.170955938808311,1.0,0.0,1
268,18,the,the,18,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",3,29449.18,4.469073206544746,0.5937206175868412,0.8934141146913355,1.111332397701886,0.0,0.0,1
268,19,army,Army,19,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",4,85.69,1.9329301428307895,0.8242790779244737,0.9952062369453416,-3.433624712952865,1.0,0.0,1
268,20,air,Air,20,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",3,139.02,2.143077284173619,0.8051747923478528,0.0,-1.9646276358577137,0.0,0.0,1
268,21,forces,"Forces,",21,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",6,20.86,1.319314304090512,0.8800623359917716,0.8212164953467233,-4.605120183487925,1.0,0.0,1
268,22,he,he,22,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,7637.2,3.882934163885178,0.6470059851013474,0.8631761981664704,-3.1108782507603756,0.0,0.0,1
268,23,entered,entered,23,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",7,14.65,1.1658376246901283,0.8940147613918066,0.43916473841114373,-3.1367012213453616,1.0,0.0,1
268,24,the,the,24,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",3,29449.18,4.469073206544746,0.5937206175868412,0.5437152637817729,0.1603857139137807,0.0,0.0,1
268,25,army,Army,25,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",4,85.69,1.9329301428307895,0.8242790779244737,0.854463184871638,-4.605120183487925,1.0,0.0,1
268,26,as,as,26,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,2217.02,3.345769610954118,0.6958391262768984,1.0,-4.605120183487925,0.0,0.0,1
268,27,a,a,27,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",1,20415.27,4.309955128012859,0.6081858974533765,0.709315089005721,-1.0608481269733256,1.0,0.0,1
268,28,captain,captain,28,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",7,208.27,2.3186267170299666,0.7892157529972758,0.6685215953988528,-3.4867018225064736,0.0,0.0,1
268,29,in,in,29,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,9773.41,3.9900461180481677,0.6372685347228939,0.7603742571091199,-3.4192381387606785,1.0,0.0,1
268,30,early,early,30,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",5,108.04,2.0335845755154134,0.8151286749531442,1.0,-4.605120183487925,0.0,0.0,1
268,31,1943,"1943,",31,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",4,1.0,0.0,1.0,0.306151932679767,-4.605120183487925,1.0,0.0,1
268,32,serving,serving,32,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",7,11.69,1.06781451116184,0.9029259535307418,0.3058803750967357,-4.605120183487925,0.0,0.0,1
268,33,under,under,33,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",5,261.92,2.4181686620678664,0.7801664852665576,0.5609360680396915,-4.605120183487925,1.0,1.0,1
268,34,col,Col.,34,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",3,5.51,0.741151598851785,0.932622581922565,0.6501653730737417,-4.605120183487925,0.0,1.0,1
268,35,curtis,Curtis,35,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",6,1.0,0.0,1.0,1.0,-4.605120183487925,0.0,0.0,1
268,36,lemay,LeMay,36,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",5,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,1.0,1
268,37,with,with,37,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",4,5048.33,3.7031477361914535,0.663350205800777,0.7274887285682425,-2.532505522132319,0.0,0.0,1
268,38,analysis,analysis,38,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",8,11.04,1.04296907339318,0.9051846296915291,0.0,-4.605120183487925,0.0,0.0,1
268,39,of,of,39,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,11577.24,4.063605036452092,0.6305813603225371,0.9102452596951248,-0.5959249359894314,1.0,0.0,1
268,40,us,U.S.,40,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,1695.65,3.2293362142207522,0.7064239805253862,0.0,-4.605120183487925,0.0,1.0,1
268,41,bombers,bombers',41,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",7,3.14,0.49692964807321494,0.9548245774478895,0.0,-4.605120183487925,0.0,1.0,1
268,42,efficiency,efficiency,42,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",10,2.73,0.436162647040756,0.9603488502690222,0.0,-4.605120183487925,0.0,1.0,1
268,43,and,and,43,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",3,13387.84,4.126710513400982,0.6248444987817289,0.9818742793786724,-0.8733100212136797,0.0,0.0,1
268,44,effectiveness,effectiveness,44,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",13,0.53,-0.27572413039921095,1.0250658300362918,1.0,-1.032658975486942,0.0,0.0,1
268,45,as,as,45,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",2,2217.02,3.345769610954118,0.6958391262768984,1.0,-2.8070117772255396,0.0,0.0,1
268,46,a,a,46,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",1,20415.27,4.309955128012859,0.6081858974533765,0.5036451268948706,-2.2633491871659652,0.0,0.0,1
268,47,major,major,47,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",5,104.76,2.0201954897531946,0.8163458645678914,0.855257312301305,-2.7517172034620874,0.0,0.0,1
268,48,responsibility,responsibility.,48,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",14,35.41,1.549125926758111,0.8591703702947172,0.0,-4.605120183487925,0.0,0.0,1
184,0,following,Following,0,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",9,45.29,1.6560023206829573,0.8494543344833675,0.0,-4.461209595240171,1.0,1.0,1
184,1,attendance,attendance,1,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",10,2.65,0.42324587393680785,0.9615231023693811,0.0,-4.605120183487925,0.0,1.0,1
184,2,at,at,2,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,3217.1,3.5074645606760466,0.6811395853930866,1.0,-0.5126180349670456,0.0,0.0,1
184,3,the,the,3,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",3,29449.18,4.469073206544746,0.5937206175868412,0.8447260633980246,0.5144295958176269,0.0,0.0,1
184,4,marine,Marine,4,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,14.08,1.1486026548060935,0.8955815768358097,0.41069538636598896,-3.74589545292588,1.0,1.0,1
184,5,officers,Officers',5,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",8,28.27,1.4513258084895195,0.8680612901373164,1.0,-4.605120183487925,0.0,1.0,1
184,6,school,School,6,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,333.12,2.522600707830442,0.7706726629245053,0.9900315432944731,-4.605120183487925,0.0,0.0,1
184,7,at,at,7,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,3217.1,3.5074645606760466,0.6811395853930866,1.0,-1.9907515227720298,0.0,0.0,1
184,8,port,Port,8,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",4,14.53,1.1622656142980214,0.8943394896092708,0.8387656789627765,-4.605120183487925,1.0,0.0,1
184,9,royal,"Royal,",9,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",5,23.24,1.3662361237182932,0.8757967160256097,0.9931974969686287,-4.605120183487925,0.0,0.0,1
184,10,south,South,10,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",5,64.47,1.8093576702111058,0.8355129390717176,0.6877334066961531,-4.389074443409406,1.0,0.0,1
184,11,carolina,"Carolina,",11,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",8,6.2,0.7923916894982539,0.9279643918637951,0.9891168608241332,-4.605120183487925,0.0,0.0,1
184,12,he,he,12,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,7637.2,3.882934163885178,0.6470059851013474,0.8344373600876028,-3.1108782507603756,1.0,0.0,1
184,13,served,served,13,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,19.75,1.295567099962479,0.8822211727306837,0.5171520762090712,-3.136461008112741,0.0,0.0,1
184,14,as,as,14,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,2217.02,3.345769610954118,0.6958391262768984,1.0,-0.20321760674843614,1.0,0.0,1
184,15,a,a,15,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",1,20415.27,4.309955128012859,0.6081858974533765,0.6677398752711674,-0.3980912941526961,0.0,0.0,1
184,16,member,member,16,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,28.78,1.4590907896005865,0.867355382763583,0.5619901169198126,-2.34233994782754,1.0,1.0,1
184,17,of,of,17,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,11577.24,4.063605036452092,0.6305813603225371,0.9836053663412344,0.925523475814031,0.0,0.0,1
184,18,the,the,18,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",3,29449.18,4.469073206544746,0.5937206175868412,0.7997601927089993,0.3793737849610981,0.0,0.0,1
184,19,marine,Marine,19,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,14.08,1.1486026548060935,0.8955815768358097,0.9450463573036768,-4.03854880213626,1.0,0.0,1
184,20,detachments,detachments,20,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",11,0.04,-1.3979400086720375,1.1270854553338217,0.9749513514260849,-4.605120183487925,0.0,0.0,1
184,21,aboard,aboard,21,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,26.63,1.4253711664389412,0.8704208030510053,0.7713130312232105,-4.605120183487925,1.0,1.0,1
184,22,wisconsin,Wisconsin,22,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",9,4.51,0.6541765418779605,0.9405294052838218,1.0,-4.605120183487925,0.0,1.0,1
184,23,bb9,(BB-9),23,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",3,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,1.0,1
184,24,and,and,24,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",3,13387.84,4.126710513400982,0.6248444987817289,0.9849514070429034,-1.933168834917398,0.0,0.0,1
184,25,delaware,Delaware,25,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",8,1.84,0.2648178230095365,0.9759256524536785,0.641919473055261,-4.450944549731064,0.0,1.0,1
184,26,bb28,(BB-28).,26,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",4,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,0.0,1
